GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS1378772503,2022-03-30 20:24:50.023959,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,"13.0",,,Tom Ridge Environmental Center/Presque Isle Hawk Watch,L2943760,H,"42.1096013","-80.1539218",2022-03-30,01:00:00,obsr353838,S105925751,Traveling,P22,EBIRD,"255.0","0.322",,"5.0","1",,"0","1","0",,"Hawk Watch.  Ken Felix assisted with the count with help later from Don Snyder, Eric Hall, and Katie Andersen.  Visitors included Jen Salem, Mark Lethaby, and five others.",
URN:CornellLabOfOrnithology:EBIRD:OBS1363735444,2022-03-12 18:18:27.14444,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,US-PA_1123,"13.0",,,Presque Isle SP (IBA),L129756,H,"42.15868","-80.0994568",2022-03-12,07:18:00,obsr298866,S104665516,Traveling,P22,EBIRD,"221.0","22.531",,"2.0","1",,"0","1","0",,21F cloudy with snow. Wind NW 15-20mph. Most of the bay and ponds are open but most of the lake is still frozen over. I walked about halfway out to gull point along with making several stops along the bay and inland ponds.,
URN:CornellLabOfOrnithology:EBIRD:OBS1362988552,2022-03-11 12:02:33.003712,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",H ,C2,H ,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,,,,Presque Isle SP--Gull Pt.,L337068,H,"42.169432","-80.0617236",2022-03-11,11:44:00,obsr2915524,S104607535,Stationary,P21,EBIRD,"18.0",,,"1.0","1",,"0","1","0",,,Eating a Red-Winged Blackbird
URN:CornellLabOfOrnithology:EBIRD:OBS1364123430,2022-03-12 18:19:16.622875,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,US-PA_1123,"13.0",,,Presque Isle SP (IBA),L129756,H,"42.15868","-80.0994568",2022-03-12,11:30:00,obsr2144829,S104700742,Traveling,P22,EBIRD,"240.0","11.265",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1368126707,2022-03-22 10:46:56.603503,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,,,,Presque Isle SP--Gull Pt.,L337068,H,"42.169432","-80.0617236",2022-03-17,15:38:00,obsr727851,S105018742,Stationary,P21,EBIRD,"20.0",,,"2.0","1",G8058048,"1","1","0",,,Bath time
URN:CornellLabOfOrnithology:EBIRD:OBS1361017300,2022-03-08 14:58:40.235331,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,US-PA_1123,"13.0",,,Presque Isle SP--Boat Launch 4,L17972281,P,"42.1572759","-80.1122256",2022-03-08,11:23:00,obsr1288387,S104449765,Traveling,P22,EBIRD,"26.0","0.451",,"2.0","1",G7992428,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1362407016,2022-03-10 15:48:46.543138,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,"13.0",,,"7000–7266 Old French Rd, Erie US-PA 42.07027, -80.05058",L18071835,P,"42.070266","-80.050575",2022-03-10,15:48:00,obsr2181194,S104563733,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1362578306,2022-03-11 12:17:12.368995,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,,,,Presque Isle SP--Gull Pt.,L337068,H,"42.169432","-80.0617236",2022-03-10,08:47:00,obsr514319,S104577611,Traveling,P22,EBIRD,"148.0","4.361",,"4.0","1",G8002123,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1365612839,2022-03-14 18:07:38.876473,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,US-PA_1123,,,,Presque Isle SP--Thompson Bay,L1056703,H,"42.1681112","-80.081749",2022-03-14,12:39:00,obsr727851,S104816569,Traveling,P22,EBIRD,"25.0","0.692",,"2.0","1",G8019583,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1372150465,2022-03-22 10:46:56.603503,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,,,,Presque Isle SP--Gull Pt.,L337068,H,"42.169432","-80.0617236",2022-03-17,15:38:00,obsr1288387,S105362955,Stationary,P21,EBIRD,"20.0",,,"2.0","1",G8058048,"1","1","0",,,Bath time
URN:CornellLabOfOrnithology:EBIRD:OBS1371421771,2022-03-21 11:57:57.440739,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,US-PA_1123,,,,Presque Isle SP--Dead Pond Trail,L719790,H,"42.1665844","-80.0861263",2022-03-21,11:02:00,obsr1484599,S105303914,Traveling,P22,EBIRD,"50.0","1.536",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1378025122,2022-03-30 12:55:15.60591,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,"13.0",,,"160 Blasco Street, Erie, Pennsylvania, US (42.136, -80.087)",L18301187,P,"42.1357652","-80.0867071",2022-03-29,19:29:00,obsr2799511,S105864627,Incidental,P20,EBIRD,,,,"2.0","0",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1356997733,2022-03-07 21:46:30.922248,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,US-PA_1123,,,,Presque Isle SP--Thompson Bay,L1056703,H,"42.1681112","-80.081749",2022-03-03,15:11:00,obsr727851,S104104076,Traveling,P22,EBIRD,"35.0","0.789",,"2.0","1",G7970624,"0","1","0",,,Tried to grab a duck from the raft of diving ducks. Flushed the ducks
URN:CornellLabOfOrnithology:EBIRD:OBS1358736201,2022-03-05 21:41:22.434743,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Franklin,US-PA-055,,"28.0",,,Geibs Road,L18017836,P,"39.8923997","-77.8498253",2022-03-05,16:00:00,obsr2939616,S104255476,Incidental,P20,EBIRD,,,,"2.0","0",,"1","1","1",,,Saw a falcon chasing some starlings so I took a photo and saw it was a Peregrine
URN:CornellLabOfOrnithology:EBIRD:OBS1369081843,2022-03-18 19:28:56.037781,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,,"28.0",,,"Smithfield Riverside Park, Huntingdon US-PA 40.48292, -78.01494",L18165260,P,"40.482915","-78.014938",2022-03-18,19:06:00,obsr375191,S105102287,Traveling,P22,EBIRD,"21.0","1.145",,"2.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1371367858,2022-03-21 10:22:51.830343,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Shaver's Creek Env. Center,L633641,H,"40.6677489","-77.9097605",2022-03-21,10:07:00,obsr1711469,S105297647,Traveling,P22,EBIRD,"80.0","2.414",,"3.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1367128571,2022-03-16 11:50:42.52836,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1178,"28.0",,,Lower Trail (Huntingdon Co.),L651691,H,"40.566307","-78.1376839",2022-03-16,10:37:00,obsr375191,S104936440,Traveling,P22,EBIRD,"72.0","2.499",,"2.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1378724129,2022-04-04 07:35:32.547622,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1185,"28.0",,,Tussey Mtn. Hawk Watch--main site (Huntingdon Co.),L675129,H,"40.7106197","-77.9047714",2022-03-30,14:35:00,obsr40533,S105921096,Stationary,P21,EBIRD_PA,"205.0",,,"2.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1358106518,2022-03-09 20:27:24.035431,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Juniata,US-PA-067,US-PA_3911,"28.0",,,Juniata River--Thompsontown Bridge,L2696485,H,"40.552906","-77.237525",2022-03-05,07:50:00,obsr2626245,S104195920,Stationary,P21,EBIRD,"18.0",,,"2.0","1",G7974734,"1","1","1",,,Assumed to be the same pair from a couple weeks ago.
URN:CornellLabOfOrnithology:EBIRD:OBS1358106503,2022-03-09 20:27:24.035431,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Juniata,US-PA-067,US-PA_3911,"28.0",,,Juniata River--Thompsontown Bridge,L2696485,H,"40.552906","-77.237525",2022-03-05,07:50:00,obsr1386227,S104195918,Stationary,P21,EBIRD,"18.0",,,"2.0","1",G7974734,"1","1","1",,,Assumed to be the same pair from a couple weeks ago.
URN:CornellLabOfOrnithology:EBIRD:OBS1374339050,2022-03-25 13:29:08.655615,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,,"29.0",,,1023 Penny Rd - Home,L143080,P,"39.8650627","-76.246666",2022-03-25,09:10:00,obsr22151,S105547622,Stationary,P21,EBIRD,"4.0",,,"1.0","1",,"1","1","0",,,perched top of power line tower eating a catch
URN:CornellLabOfOrnithology:EBIRD:OBS1357910108,2022-03-04 22:19:35.14046,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,,"29.0",,,Susquehanna River--Falmouth Access,L981218,H,"40.1191945","-76.7089731",2022-03-04,16:17:00,obsr969676,S104165863,Traveling,P22,EBIRD,"5.0","0.166",,"1.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1374726030,2022-03-25 22:12:32.310482,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_910,"29.0",,,Middle Creek WMA (IBA) (Lancaster Co.),L831953,H,"40.2716676","-76.247735",2022-03-25,22:10:00,obsr1520235,S105582087,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1370804540,2022-03-20 18:51:54.786514,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,,"29.0",,,Susquehanna River--Columbia/Wrightsville,L976914,H,"40.0285922","-76.5177812",2022-03-20,11:05:00,obsr218514,S105252356,Traveling,P22,EBIRD,"180.0","1.609",,"1.0","1",,"0","1","0",,"48F. Cold, blustery wind. Most of the gulls would stay low when pushing up the river Against the Wind. Tree swallows also were relatively low flying Against the Wind. River surface choppy, Clarity slightly muddy. Viewed the Susquehanna River area from both the Lancaster side at Columbia, and from the Wrightsville side at Wrightsville Park.",On bridge
URN:CornellLabOfOrnithology:EBIRD:OBS1378517918,2022-03-30 14:18:23.188666,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_910,"29.0",,,Middle Creek WMA (IBA) (Lancaster Co.),L831953,H,"40.2716676","-76.247735",2022-03-25,10:45:00,obsr144165,S105903973,Traveling,P22,EBIRD,"135.0","3.219",,"1.0","1",,"0","1","0",,,Perched in a tree near the beginning of the tour road.
URN:CornellLabOfOrnithology:EBIRD:OBS1356379126,2022-03-02 17:43:11.280702,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,,"29.0",,,Susquehanna River--Columbia/Wrightsville,L976914,H,"40.0285922","-76.5177812",2022-03-02,16:45:00,obsr218514,S104052796,Traveling,P22,EBIRD,"56.0","0.805",,"1.0","1",,"0","1","0",,"52F. Clear. River running swift, mostly smooth.  Viewed River from Wrightsville Park area and Lemon Street boat access.",
URN:CornellLabOfOrnithology:EBIRD:OBS1366232372,2022-03-15 09:07:19.108711,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,,"29.0",,,Columbia River Park,L682711,H,"40.0308841","-76.5087676",2022-03-15,08:58:00,obsr1343640,S104863749,Stationary,P21,EBIRD,"8.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1372417211,2022-03-22 17:08:29.94123,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,,"29.0",,,Susquehanna River--Columbia/Wrightsville,L976914,H,"40.0285922","-76.5177812",2022-03-22,16:40:00,obsr218514,S105387598,Stationary,P21,EBIRD,"28.0",,,"1.0","1",,"0","1","0",,"54F. Thickening overcast. River within normal limits, slightly muddied water. No Gulls are resting on the water between the bridges. The few seen today were flying very high heading north. Viewed River area from Wrightsville Park","Female, on territory"
URN:CornellLabOfOrnithology:EBIRD:OBS1370984028,2022-03-22 10:43:34.029975,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_962,"29.0",,,Octoraro Reservoir--Mt. Eden Rd. (Lancaster Co.),L3527263,H,"39.829404","-76.0361999",2022-03-20,17:49:00,obsr704598,S105269170,Traveling,P22,EBIRD,"119.0","0.613",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1366638301,2022-03-15 18:12:02.974475,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,,"29.0",,,Susquehanna River--Columbia/Wrightsville,L976914,H,"40.0285922","-76.5177812",2022-03-15,17:00:00,obsr218514,S104899615,Stationary,P21,EBIRD,"70.0",,,"1.0","1",,"0","1","0",,"65F. 90% overcast. River calm, clearing from recent precipitation and run-off.  Fly hatch has attracted the gulls. Viewed River from Wrightsville Park",
URN:CornellLabOfOrnithology:EBIRD:OBS1378114726,2022-03-29 21:53:06.087569,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_910,"29.0",,,Middle Creek WMA (IBA) (Lancaster Co.),L831953,H,"40.2716676","-76.247735",2022-03-29,14:35:00,obsr1424858,S105871038,Traveling,P22,EBIRD,"180.0","8.047",,"2.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1362406762,2022-03-10 15:39:42.481513,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,,"29.0",,,Susquehanna River--Columbia/Wrightsville,L976914,H,"40.0285922","-76.5177812",2022-03-10,15:20:00,obsr218514,S104563170,Stationary,P21,EBIRD,"19.0",,,"2.0","1",,"0","1","0",,"47F. Overcast with chilly wind, River is slightly elevated and running swiftly, color is a light brown. Viewed River from Wrightsville Park",
URN:CornellLabOfOrnithology:EBIRD:OBS1378327323,2022-03-30 09:32:12.208017,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_964,"29.0",,,Susquehannock SP,L911433,H,"39.8059234","-76.2830329",2022-03-30,08:08:00,obsr143073,S105886141,Traveling,P22,EBIRD,"80.0","2.285",,"1.0","1",,"0","1","0",,Cloudy 33 F wind SE 7 mph,
URN:CornellLabOfOrnithology:EBIRD:OBS1360128238,2022-03-07 12:03:16.742949,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_964,"29.0",,,Susquehannock SP,L911433,H,"39.8059234","-76.2830329",2022-03-07,07:35:00,obsr22151,S104374083,Traveling,P22,EBIRD,"60.0","1.931",,"1.0","1",,"0","1","0",,,flyby Hawk Point
URN:CornellLabOfOrnithology:EBIRD:OBS1367230731,2022-03-20 16:13:17.573077,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lawrence,US-PA-073,,"13.0",,,"Pulaski RD, New Castle",L10560042,P,"41.024246","-80.36233",2022-03-16,13:30:00,obsr1517179,S104946514,Stationary,P21,EBIRD,"39.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1355409060,2022-03-01 11:39:27.284999,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lebanon,US-PA-075,,"28.0",,,"677 Schaeffer Rd, Lebanon US-PA 40.29011, -76.34816",L17967207,P,"40.290107","-76.348155",2022-03-01,11:38:00,obsr854385,S103969102,Incidental,P20,EBIRD,,,,"2.0","0",G7956200,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1355409059,2022-03-01 11:39:27.284999,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lebanon,US-PA-075,,"28.0",,,"677 Schaeffer Rd, Lebanon US-PA 40.29011, -76.34816",L17967207,P,"40.290107","-76.348155",2022-03-01,11:38:00,obsr635136,S103969101,Incidental,P20,EBIRD,,,,"2.0","0",G7956200,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1357839636,2022-03-04 19:39:07.316085,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lehigh,US-PA-077,,"28.0",,,Leaser Lake Western Fields (incl. Utt & Blue Mtn. House Rds.),L11898122,H,"40.6648848","-75.8525041",2022-03-04,10:20:00,obsr40364,S104176952,Incidental,P20,EBIRD,,,,"1.0","0",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1376872740,2022-03-28 09:43:41.14847,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lehigh,US-PA-077,,"28.0",,,"757 Mill St, Allentown US-PA (40.5957,-75.4701)",L11457402,P,"40.595685","-75.470091",2022-03-28,09:33:00,obsr741394,S105765526,Traveling,P22,EBIRD,"30.0","0.289",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1372876991,2022-03-23 17:16:06.697238,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",P ,C3,P ,,United States,US,Pennsylvania,US-PA,Lehigh,US-PA-077,,"28.0",,,Fogelsville Quarry,L838804,H,"40.5937757","-75.6277156",2022-03-23,10:56:00,obsr673869,S105423469,Traveling,P22,EBIRD,"11.0","0.389",,"1.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1370817358,2022-03-20 18:31:20.576438,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lehigh,US-PA-077,,"28.0",,,Fogelsville Quarry,L838804,H,"40.5937757","-75.6277156",2022-03-20,16:31:00,obsr1651066,S105253510,Traveling,P22,EBIRD,"16.0","0.499",,"1.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1364075080,2022-03-12 17:31:01.458136,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lehigh,US-PA-077,,"28.0",,,"1211 Acorn Cir, Macungie US-PA (40.5482,-75.5915)",L16948849,P,"40.548231","-75.591518",2022-03-12,16:44:00,obsr1285479,S104697068,Incidental,P20,EBIRD,,,,"1.0","0",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1376035291,2022-03-27 11:29:54.621818,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",P ,C3,P ,,United States,US,Pennsylvania,US-PA,Lehigh,US-PA-077,,"28.0",,,Fogelsville Quarry,L838804,H,"40.5937757","-75.6277156",2022-03-27,11:15:00,obsr29183,S105693684,Stationary,P21,EBIRD,"15.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1362469379,2022-03-10 16:58:37.46192,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lehigh,US-PA-077,,"28.0",,,"759 Mill St, Allentown US-PA 40.59579, -75.47047",L14744732,P,"40.595792","-75.470473",2022-03-10,16:20:00,obsr741394,S104568278,Stationary,P21,EBIRD,"38.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1368204581,2022-03-17 17:49:14.634517,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lehigh,US-PA-077,,"28.0",,,Krocks Rd. Retention Ponds,L6262091,H,"40.5686786","-75.5638549",2022-03-17,17:10:00,obsr389036,S105027418,Stationary,P21,EBIRD,"15.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1376166054,2022-03-27 14:09:16.778073,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Kirby Park,L861021,H,"41.2504434","-75.8929376",2022-03-27,07:47:00,obsr355546,S105705739,Traveling,P22,EBIRD,"252.0","4.699",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1359596549,2022-03-15 19:17:25.097937,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Plymouth Flats (restricted access),L694383,H,"41.2199212","-75.9719181",2022-03-06,15:35:00,obsr918224,S104331980,Traveling,P22,EBIRD,"124.0","3.862",,"2.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1377197937,2022-03-28 16:58:00.941981,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Forty Fort Rec Fields/Luzerne Co. Levee Trail--Wyoming Valley Airport Area,L716808,H,"41.2909423","-75.8604277",2022-03-28,10:04:00,obsr174457,S105794323,Traveling,P22,EBIRD,"50.0","2.414",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1375594957,2022-03-26 20:48:03.116488,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,"22 Benn Acres Circle, Drums, Pennsylvania, US (41.03, -76.011)",L18265285,P,"41.0304553","-76.0111072",2022-03-24,18:45:00,obsr2141914,S105658705,Traveling,P22,EBIRD,"1.0","0.161",,"2.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1377156161,2022-03-28 15:51:36.737792,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,"485 Thomas Street, Mountain Top, Pennsylvania, US (41.145, -75.943)",L18288599,P,"41.1453291","-75.9425485",2022-03-28,12:28:00,obsr1020900,S105790287,Stationary,P21,EBIRD,"202.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1362606754,2022-03-10 20:41:49.010306,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,"2226 South Main Street, Wilkes-Barre, Pennsylvania, US (41.205, -75.944)",L12797610,P,"41.2045435","-75.9438828",2022-03-10,16:31:00,obsr341100,S104579501,Traveling,P22,EBIRD,"4.0","2.173",,"1.0","1",,"0","1","0",,,
